5.487175583839416504e-01,4.413174986839294434e-01
1.474187970161437988e-01,5.537595152854919434e-01
5.447402596473693848e-01,1.708905398845672607e-01
6.778801679611206055e-01,5.466011762619018555e-01
2.864819467067718506e-01,9.310501217842102051e-01
7.832014560699462891e-01,5.917445421218872070e-01
1.038478165864944458e-01,9.118868708610534668e-01
8.993290364742279053e-02,1.132259219884872437e-01
9.346532225608825684e-01,5.250859856605529785e-01
7.731347084045410156e-01,6.763437390327453613e-01
